,_,date,edit_date,edit_hide,entities,forwards,from_id,from_scheduled,fwd_from,grouped_id,id,legacy,media,media_unread,mentioned,message,out,peer_id,pinned,post,post_author,replies,reply_markup,reply_to,restriction_reason,silent,via_bot_id,views,action
186,Message,2021-01-13 07:15:50+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28044.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919655, 'access_hash': 5597792953104293936, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\x8c_\xfe\xa8/\xe1\xa9.\xf9\xfd\x08M\xc8QN4\xb4\x0b\xda\xb3\xdc', 'date': datetime.datetime(2021, 1, 12, 8, 15, 58, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 1351759, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 14, 'w': 352, 'h': 400, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_1433.mov'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01(#\xa3\xbc\xee\x1b[#=\xeag(#-\xc6G\\TRC-\xbb(v\x1bI\xc7\x15`\xd9\xc8\xcaH*\xa1\xf9<\x9a\x9b\x0c\x83\xcd\xde\xb8\xc7CH\x84\x8f\x9b\x90\xbe\xb5a\xad\x9eRxE<\x1cf\x9c\xd6\x8f\xb3\x03\x19#\xf0\xa2\xc0E\xe6\x8fL\xfe4U\x91\x03\x01\x81\x12\x1fsE.T\x03\xa7\x1b\xee\xa2\xe0\x9d\x8d\xc9\xed\xd359$v\xfc\xe9\n\xe7\xa9\xf7\xe3\x8a\\\x91\xd0\xd3\x18\x9dy\xe2\x8c\xd1\xb8\xfb\x1a\x01\xf6\x14\x00g\xd8\xd1K\x91\xe8\x7f:(\x01\xbc\xfa\xe2\x8d\xc6\x8a(\x01\xc2\\\x0f\xb8\x9f\x955\x9fw \x01\xf4\xa2\x8a\x00M\xde\xd4QE\x00\x7f'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100046800234, 'local_id': 12668}, 'w': 282, 'h': 320, 'size': 17446}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,Can’t tell if that’s a dude or a chick... I’m guessing a guy with too much estrogen.,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 1, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': 28049, 'read_max_id': None}",,,[],0.0,,,
187,Message,2021-01-13 07:15:36+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28043.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919659, 'access_hash': 1176934756950358697, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\x8b_\xfe\xa8/\xe2\x1c\xcc\xbb\x14\xban\xd6/\xb3v\xb8\xab\xf9\xf8r', 'date': datetime.datetime(2021, 1, 12, 8, 21, 16, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 1338655, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 15, 'w': 400, 'h': 400, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_1699.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b""\x01((\xd0\xbbA$`\x1e\x9d\xc5g,Mo.\xe8]s\xdf=\xa9\xd7O)\x8b\xceC\x98\xc6+=\xe7v\xde\x7f\xbd\x80hC5\r\xfe\xd6\x8d\xa4\xe7\x1e\x83\x92\ri\xab+\xa8e9\x04d\x1a\xe6d;\xa5\x00\x9f\xe1\x03\xf4\xad\x1d*\xe8\x0f\xdc1\xe3?)4\xc4Kz\xe1n9\xf4\xa2\xae\xbc\x11H\xdb\x9d\x03\x1fSEC\x88\xaca5\xc3\xb4\t\xf3a\x0eT\xaf\xeb\xfdj9\xa2C4i\x18\xc2\xb8V\xeb\xf9\xff\x00Z\xad\x9ei\xf2\x1c\xc6\xac\xa4\xe0q\xf4\xaa(YA\xde\xcc{\xb1\xa7\xc0X:\xba.p2G\xb5F\x07\x9c2\xcc\x06:\xd2\xbc\xf8M\x91\xe4\x03\xd4\x9e\xa6\x98\x8d\xc8\x1d\x99\x03\xc4\xd9S\xd5[\xfc\xf1Eb\xc13\x03\xb3q\n\xc7\x9eh\xa4;\x110\xe34\xd0h\xa2\x98\x80)'\x00d\xfa\n|\x96\xf2\xc4\xa0\xc9\x1b(=\xc8\xa2\x8a\n\xb1\x1884QE\x00\x7f""}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100041600306, 'local_id': 5374}, 'w': 320, 'h': 320, 'size': 15762}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
188,Message,2021-01-13 07:15:25+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28042.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919653, 'access_hash': -8948008488556103629, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\x8a_\xfe\xa8/\xe1\x7f\x132(\x83$)\xac\x1b\x92\xc2\x1d\x9a\x9f\xff', 'date': datetime.datetime(2021, 1, 12, 8, 14, 44, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 1392754, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 15, 'w': 640, 'h': 640, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_1700.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b""\x01((\x85\xa2X\x9e2T\x9e\x019\x1d*2\xb14\x8e\xed\x9c\x93\xc0\x0bS\xc2${p\x19\x19\x8a\x8c\x82\x07QM'\xd3\xa5IDR@\xb1\r\xe2T\xe0\xfas\x9a\xaf*\xa1\xc1Vf=\xf21V\x8e\x07\x01F=i\n+t\x7f\xc0\xd02\x9a\xaa\xe3$\xf3\xe9\x8a*\xcbBGQ\xc5\x14\xee+\x1d%d\xdf\xc4\xb0\xca\x088\rW~\xdb\x13\xc6\xe6\x02d+\x81\x80=k>\xf2)\xa4\x88\xc91\x00v\x14\xac$W\xcd!\xa8\xa0|\x8d\xa4\x9d\xc3\xd6\xa5\xa6\x00\x0b/\xdd$QIE!\x9a \xdbi\xc9\xe5\xa3\x17s\xd7\x1c\x92j\xad\xd5\xdb\xc9\t\xde\x02/\xf0\xaey4QT$f\xee\xc9\x0c>\xf0\xab\xa7\x9a(\xa4\xc0m\x14Q@\x1f""}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100045900033, 'local_id': 16546}, 'w': 320, 'h': 320, 'size': 12909}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
189,Message,2021-01-13 07:14:48+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 831952747}",0.0,,,28041.0,0.0,,0.0,0.0,"We support petite bourgeois, who are making an honest living and do not control neither resources nor supply.",0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28036, 'reply_to_peer_id': None, 'reply_to_top_id': None}",[],0.0,,,
190,Message,2021-01-13 07:14:31+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28040.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 160677698660730724, 'access_hash': 6988562658000873921, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\x88_\xfe\xa8/\xcbv\xdf>`\xad(\xb8\xa7t!=P\x00z0', 'date': datetime.datetime(2019, 2, 2, 17, 34, 27, tzinfo=datetime.timezone.utc), 'mime_type': 'image/webp', 'size': 45832, 'dc_id': 4, 'attributes': [{'_': 'DocumentAttributeImageSize', 'w': 512, 'h': 512}, {'_': 'DocumentAttributeSticker', 'alt': '🔪', 'stickerset': {'_': 'InputStickerSetID', 'id': 160677698660728833, 'access_hash': -7391794167788996268}, 'mask': False, 'mask_coords': None}, {'_': 'DocumentAttributeFilename', 'file_name': 'sticker.webp'}], 'thumbs': [{'_': 'PhotoPathSize', 'type': 'j', 'bytes': b'\x19\x06\xb3\x02\xe1Y\x06\xe5\x00Y\x06\x80Y\x06\xe1\x19\x06\x99\x06\xef\x19\x06\x99\x06\xe1Y\x06'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 455730035, 'local_id': 16891}, 'w': 320, 'h': 320, 'size': 23110}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28033, 'reply_to_peer_id': None, 'reply_to_top_id': 27924}",[],0.0,,,
191,Message,2021-01-13 07:14:29+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1372264629}",0.0,,,28039.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 1021737659900363308, 'access_hash': -512251129222431881, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\x87_\xfe\xa8/\xdd\x12*S\xab\xe9/\x13\x12\x8e|*\xebX\xfe(', 'date': datetime.datetime(2020, 5, 24, 11, 36, 3, tzinfo=datetime.timezone.utc), 'mime_type': 'image/webp', 'size': 44836, 'dc_id': 2, 'attributes': [{'_': 'DocumentAttributeImageSize', 'w': 512, 'h': 512}, {'_': 'DocumentAttributeSticker', 'alt': '✋', 'stickerset': {'_': 'InputStickerSetID', 'id': 1021737659900362755, 'access_hash': 9146881244091657936}, 'mask': False, 'mask_coords': None}, {'_': 'DocumentAttributeFilename', 'file_name': 'sticker.webp'}], 'thumbs': [{'_': 'PhotoPathSize', 'type': 'j', 'bytes': b'&\x03\xb3\x02\xdckEH\x08\x86M\x00\x80E\x81\x87^\x86aEQjmxr]H]SleIKXT``DFCOFVEIMQR[DIETI]EJNNTVNTTtZG\x03ERZc]|CV\x8da\x8fr\x82LBY\x80e\x83T\x8eW\x9a`\x81A\x81H\x81H\x8cC\x9f\x80\xab\x80\x92\x80\xacD\xbd\x81\x81\x80\x81\x86\x81\x87\x89\x88\x98\x8c\xa0\x97\x87\x8a\x8a\x93\x95\x9c\x8c\x8a\xa4\x92\xad\x9f\x82\x83\x8e\x9f\x94\x9f\x83\x80\x84F\x87H\x84B\x9b\x83\x9d\x86\x8c\x98\x91\x86\x04\x9d\x89\x00\x89\x94\xa0\xa7\xad\xb4\x86\x87\x86\x95\x89\x9c\x86\x92]\x86\x06\x94\x88\t\x85\x83\x86\x8e\x8b\x8e\x83\x80\x86\x85\x88\x87\x87\x85\x90\x85\x95\x89\x84\x83\xb2\xbf\xb2\x86\x04\x81\x84\x80\x89\x80\x8d\x80\x83\x82\x9a\x80\x9bJ\x86K\x01\x80M\x00\x80'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 200064800322, 'local_id': 4903}, 'w': 320, 'h': 320, 'size': 21954}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
192,Message,2021-01-13 07:14:22+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28038.0,0.0,,0.0,0.0,Gross,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28033, 'reply_to_peer_id': None, 'reply_to_top_id': 27924}",[],0.0,,,
193,Message,2021-01-13 07:14:20+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28037.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919652, 'access_hash': -7929527022514842332, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\x85_\xfe\xa8/\xd4\x84\xe0\xaf#\x17-9\xd2$\xd8}k\x15T\x9e', 'date': datetime.datetime(2021, 1, 12, 8, 9, 37, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 458787, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 5, 'w': 608, 'h': 640, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_3714.MP4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b""\x01(&\x89b\x8c\x00\xc4\xfb\xe75\xb6\x8e\x1d\x15\x90\x82\xa4W>\xaaB\x069\xc6:U\xbb}B8m\x962\x8eJ\x8e:`\xd0=z\x96&\x04L\xd8^\x0f4,\xab\x0eK\x15\xac\xf9_\xcff\x95\xd8\xa1'\xa7\xa5DQ\xb8\xee\x0fBM!\x1a2j\x00\x9e\x08\x14VY\x8d\x89\xe1\x94p\r\x14\x13a\x05\xcb\x9e\xc2\x83!#\xee\x8f\xadD\x83\x9a\x94\x0c\xe2\xad+\x96H\xccYH\xc7Z\x8d\xa5e\x18\xc8\xe9\x8e\x95;\x8c.\x7fJa\xb1s\xc9u\xcdT\x92D\xadHM\xc4\x87\xa1\x00{(\xa2\x9b,O\x13a\x87\xd0\xfa\xd1Y\x94:8\xd9\xb9\x02\xa5\xdaTrFGj(\xaaZ\x05\xc3\xcc\xdd\xda\xad\xae\xc7\x8c\x808nH\xa2\x8am\xdc\x12\xb0\xad\xb4(\\d\x0fZ(\xa2\x91i\x1f""}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100041100418, 'local_id': 9136}, 'w': 304, 'h': 320, 'size': 22618}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
194,Message,2021-01-13 07:14:05+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 913812192}",0.0,,,28036.0,0.0,,0.0,0.0,"It fucking infuriates me to see anyone call themselves a national socialist yet still support unaccountable private owners of business, it cant be managed correctly and the profit motive is counter to the interests of the people and the state",0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 2, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': 28048, 'read_max_id': None}",,,[],0.0,,,
195,Message,2021-01-13 07:14:02+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28035.0,0.0,,0.0,0.0,"This is getting boring, these guys won't learn. Lemmings.",0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
196,Message,2021-01-13 07:13:50+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1320770300}",0.0,,,28034.0,0.0,,0.0,0.0,NIGGER,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28033, 'reply_to_peer_id': None, 'reply_to_top_id': 27924}",[],0.0,,,
197,Message,2021-01-13 07:13:31+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 897800896}",0.0,,,28033.0,0.0,,0.0,0.0,"I'm here to expose racists and simp for femboys, and I'm all out of femboys",0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28020, 'reply_to_peer_id': None, 'reply_to_top_id': 27924}",[],0.0,,,
198,Message,2021-01-13 07:13:29+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28032.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5181853007259631975, 'access_hash': 946041148685019156, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\x80_\xfe\xa8/6\xc0\xcd\xff\xf9\xa9\xe9\x97`Fx\xc9a\x83*\x0b', 'date': datetime.datetime(2021, 1, 11, 15, 46, 58, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 1080787, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 15, 'w': 400, 'h': 208, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_4214.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x15(\xc5\xadm9\x8aX\xbb\xafP\xe7\xf9\n\xc9\xab\xf67^\\b\x02\x99\x0c\xf9?\x95\x00I\xb8\xb2\xb3\x93\x9ej+\xa3\x9bQ\xfe\xf8\xfeF\xa5\x94\x15.0p\x0f\x7fJ\x82\xe0\x7f\xa2\x83\xfe\xdf\xf44\x91L\xa7E\x14S$*\xfe\x9fn\xb2#HI\xca\x9c\x01E\x14\x9e\xc3E\xab\x8e#e\xff\x00d\x7f:\xa9r\xbf\xe8J\xdf\xed\xe3\xf44QL\n4QE\x02?'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100044100889, 'local_id': 4697}, 'w': 320, 'h': 166, 'size': 6453}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,"America 2060 after the fall, thanks to the phenomenal success of the Q Mossad psyop.",0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
199,Message,2021-01-13 07:13:08+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28031.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5181853007259631964, 'access_hash': -1596734728178737107, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\x7f_\xfe\xa8/\x16\xfc5\xdd\x17g\x18q\x15\xdc\x95I\xf7\xd9\x1bU', 'date': datetime.datetime(2021, 1, 11, 14, 50, 16, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 12528734, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 172, 'w': 384, 'h': 224, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_2069.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x17(\xc9\xa5\x06\x90Ph\x01\xd4R\n\\\x8a\x00\r\x14\x1cQ@\r\xc5\x14QH\x05\x14QE0\x03\xd2\x8a(\xa43'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100043200018, 'local_id': 5603}, 'w': 320, 'h': 187, 'size': 2798}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,Dispersion of the lost tribes of Israel.,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
200,MessageService,2021-01-13 07:12:42+00:00,,,,,"{'_': 'PeerUser', 'user_id': 973915419}",,,,28030.0,0.0,,0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",,0.0,,,,,,0.0,,,"{'_': 'MessageActionChatAddUser', 'users': [973915419]}"
201,Message,2021-01-13 07:12:40+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1515512290}",0.0,,,28029.0,0.0,"{'_': 'MessageMediaPhoto', 'photo': {'_': 'Photo', 'id': 5183831325486983614, 'access_hash': 1311107115132474479, 'file_reference': b""\x02Nz\xd4\xf1\x00\x00m}_\xfe\xa80\xa0q\x83\xd4'\xabT\xd3\xe7(\x87]!\xa9\xd3\x07"", 'date': datetime.datetime(2021, 1, 13, 7, 12, 40, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x14(\xcb\x07\x8a\xbb3\xa4\xb2\xc6\xe1\x97\x00`\xe4\xd46\xa8\x1c0(\xac{d\xd5\xa1\x12\x02\x0f\x97\x10\x1d=y\xa9\x96\xe5\xc4l\x8e\x85$\xe52zb\xa3\x12(\xb21\xf7f\xcf\xf2\xa7\x961\xca\x15\xca\x95<\xfc\xa2\x92\xdc\xab\xe65\xe3\x9c\x82FH\xa2\xda\\\x1b\xd6\xc5y\xe1xv\xef\x18\xdc2(\xa9\xee\x8byG|\x81\xcfA\xc5\x15Z\x10\xeeW\x82O,\xb1\n\x0f\xd6\xa67-\x9c\xecN=\xa8\xa2\x94\x8a\x88\x92L]pU~\xa0sQ+\x95\xe4\x01\x9c\xf5\xa2\x8a\xb8\xecL\xf7\x16\xe2w\x95\x00c\xc7^(\xa2\x8a\x94\x0c'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100039200589, 'local_id': 35419}, 'w': 320, 'h': 156, 'size': 17205}, {'_': 'PhotoSize', 'type': 'x', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100039200589, 'local_id': 35420}, 'w': 800, 'h': 389, 'size': 83181}, {'_': 'PhotoSize', 'type': 'y', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100039200589, 'local_id': 35421}, 'w': 1280, 'h': 622, 'size': 152535}], 'dc_id': 1, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
202,Message,2021-01-13 07:12:36+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 913812192}",0.0,,,28028.0,0.0,,0.0,0.0,"It means I would rather not hand state assets to private companies in any scenario, it's a danger to the state if you let that shit take root",0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
203,MessageService,2021-01-13 07:12:23+00:00,,,,,"{'_': 'PeerUser', 'user_id': 1515512290}",,,,28027.0,0.0,,0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",,0.0,,,,,,0.0,,,"{'_': 'MessageActionChatAddUser', 'users': [1515512290]}"
204,Message,2021-01-13 07:12:15+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28026.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 1443184718844526706, 'access_hash': -2326551802539572298, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00mz_\xfe\xa80\x0b\xc5\x03\xb3\x84\xe9\x04\x9f\xe6Y5\xeeO\xb8\x91_', 'date': datetime.datetime(2019, 4, 5, 19, 56, 27, tzinfo=datetime.timezone.utc), 'mime_type': 'image/webp', 'size': 24852, 'dc_id': 2, 'attributes': [{'_': 'DocumentAttributeImageSize', 'w': 496, 'h': 512}, {'_': 'DocumentAttributeSticker', 'alt': '🖕', 'stickerset': {'_': 'InputStickerSetID', 'id': 1443184718844526597, 'access_hash': -1535922141670719735}, 'mask': False, 'mask_coords': None}, {'_': 'DocumentAttributeFilename', 'file_name': 'sticker.webp'}], 'thumbs': [{'_': 'PhotoPathSize', 'type': 'j', 'bytes': b'\x18\x08\xb3\x02\xdcF\x06\x80M\x02\x80S\x08\x80J\x80k\x85r\x80DC\x80J\x80O\x80]\x83v\x88H\x01\x82L\x91^\x91h\x80FHKIQCO\x84X\x85e\x80FPk\x81k\x86\x80\x8bT\x98M\x87\x84\x8a\x9b\x9a\x93\x85C\x88F\x06\x9bG\x01\xa5J\x88\xbd\x87\x87\x05\x80\x81\x87C\x88C\x86B\x8eC\x94C\x87\x80\xbaP\x86\x06T\x80\x80\x82I\x82K\x8fWQh\\|P^RH\x01\x86J\t\x87G\x91J\x97Q\x90U\x8ct\xaa\x7f\x97I\xa9B\xba\x8d\x82\x82\x89G\x8aH\x89E\x96F\xa0E\x97\x83\x99\x9e\xa4\xa5\x8b\x86\x97\x89\xa0\x92\x91\x91V\x82I\x8b\x92\x8d\x91\x90\x8d\xab\x80\x82H\x88H\x8b\x80\x86\x8f\x92\x90\x97\x82\x8dD\x8dK\x97C\x85\x83\x8a\x83\x8f\x80\x82G\x86H\x88C\x8a\x81\x92F\x9bU\xa2i\x97~\xa8B\x81D\x92D\x94\x80\x82\x8b\x02\x87\x05\x8c\x03\x88\x04\x8c\x89\xa6\x8e\x08\xa4\x8e\tR\x88U\x02\x80X\x08\x80'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 257009070, 'local_id': 23880}, 'w': 310, 'h': 320, 'size': 14006}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28021, 'reply_to_peer_id': None, 'reply_to_top_id': 28011}",[],0.0,,,
205,Message,2021-01-13 07:12:10+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28025.0,0.0,,0.0,0.0,"Yuck, who's a Strasserist?",0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28022, 'reply_to_peer_id': None, 'reply_to_top_id': 28011}",[],0.0,,,
